tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2009-425,Barcelona,Clay,56,A,20090420,8,103490,,Q,Santiago Ventura,R,183.0,ESP,29.2895277207,104719,,,Marcel Granollers,R,190.0,ESP,23.022587269,7-6(3) 6-3,3,R64,116.0,5.0,0.0,76.0,38.0,29.0,22.0,11.0,5.0,7.0,4.0,2.0,80.0,50.0,33.0,13.0,10.0,7.0,10.0,117.0,708.0,93.0,863.0
2009-425,Barcelona,Clay,56,A,20090420,9,103852,16.0,,Feliciano Lopez,L,188.0,ESP,27.5811088296,103813,,,Jarkko Nieminen,L,185.0,FIN,27.742642026,6-2 6-1,3,R64,52.0,8.0,3.0,40.0,23.0,19.0,11.0,7.0,2.0,2.0,3.0,2.0,44.0,28.0,15.0,5.0,8.0,1.0,6.0,33.0,1590.0,50.0,1240.0
2009-425,Barcelona,Clay,56,A,20090420,10,103285,9.0,,Radek Stepanek,R,185.0,CZE,30.3956194387,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,25.87816564,6-4 2-6 6-4,3,R64,125.0,3.0,4.0,94.0,66.0,48.0,15.0,14.0,11.0,13.0,2.0,5.0,91.0,56.0,36.0,21.0,14.0,7.0,9.0,19.0,2370.0,71.0,990.0
2009-425,Barcelona,Clay,56,A,20090420,11,104386,,,Janko Tipsarevic,R,180.0,SRB,24.8268309377,103656,,,Albert Montanes,R,175.0,ESP,28.3969883641,6-4 7-6(1),3,R64,123.0,7.0,1.0,84.0,48.0,35.0,18.0,11.0,7.0,9.0,3.0,2.0,76.0,44.0,29.0,14.0,11.0,6.0,9.0,55.0,1150.0,32.0,1609.0
2009-425,Barcelona,Clay,56,A,20090420,12,104022,,,Mikhail Youzhny,R,183.0,RUS,26.8199863107,104678,,,Viktor Troicki,R,193.0,SRB,23.189596167,6-7(5) 7-6(6) 6-3,3,R64,164.0,1.0,1.0,121.0,90.0,61.0,13.0,17.0,3.0,7.0,13.0,2.0,121.0,78.0,53.0,20.0,16.0,9.0,14.0,72.0,985.0,36.0,1527.0
2009-425,Barcelona,Clay,56,A,20090420,13,103292,,WC,Gaston Gaudio,R,175.0,ARG,30.3627652293,103675,,,Diego Junqueira,L,178.0,ARG,28.3093771389,6-4 3-6 6-4,3,R64,134.0,5.0,2.0,100.0,62.0,36.0,20.0,14.0,6.0,11.0,3.0,3.0,83.0,50.0,31.0,15.0,15.0,1.0,7.0,966.0,18.0,77.0,965.0
2009-425,Barcelona,Clay,56,A,20090420,14,103252,,WC,Alberto Martin,R,175.0,ESP,30.6666666667,102967,,,Marc Gicquel,R,188.0,FRA,32.0574948665,6-3 6-4,3,R64,83.0,4.0,3.0,60.0,37.0,26.0,12.0,10.0,5.0,8.0,1.0,0.0,70.0,48.0,25.0,8.0,9.0,8.0,13.0,102.0,831.0,53.0,1223.0
2009-425,Barcelona,Clay,56,A,20090420,15,104214,12.0,,Igor Andreev,R,185.0,RUS,25.7686516085,104312,,,Andreas Seppi,R,190.0,ITA,25.1608487337,6-3 3-6 7-5,3,R64,131.0,9.0,5.0,98.0,56.0,35.0,22.0,15.0,5.0,9.0,4.0,1.0,87.0,63.0,41.0,11.0,15.0,3.0,8.0,26.0,1795.0,40.0,1495.0
2009-425,Barcelona,Clay,56,A,20090420,16,104417,14.0,,Robin Soderling,R,193.0,SWE,24.681724846,104559,,,Teymuraz Gabashvili,R,188.0,RUS,23.909650924,6-1 6-4,3,R64,61.0,7.0,2.0,50.0,33.0,25.0,11.0,9.0,1.0,2.0,3.0,2.0,47.0,27.0,15.0,9.0,8.0,4.0,8.0,24.0,1850.0,67.0,1036.0
2009-425,Barcelona,Clay,56,A,20090420,17,103808,,,Potito Starace,R,188.0,ITA,27.7672826831,105208,,,Ernests Gulbis,R,190.0,LAT,20.6379192334,4-6 6-3 6-3,3,R64,105.0,1.0,1.0,74.0,51.0,34.0,17.0,14.0,5.0,8.0,1.0,4.0,91.0,59.0,36.0,15.0,14.0,4.0,9.0,101.0,838.0,42.0,1393.0
2009-425,Barcelona,Clay,56,A,20090420,18,105062,,Q,Mikhail Kukushkin,R,183.0,KAZ,21.3169062286,105137,,Q,Pere Riba,R,183.0,ESP,21.0349075975,6-2 7-6(5),3,R64,94.0,5.0,1.0,74.0,47.0,33.0,14.0,10.0,5.0,6.0,6.0,1.0,59.0,29.0,24.0,13.0,10.0,1.0,4.0,172.0,445.0,146.0,561.0
2009-425,Barcelona,Clay,56,A,20090420,19,104076,,,Jose Acasuso,R,190.0,ARG,26.4996577687,104534,,,Dudi Sela,R,175.0,ISR,24.0438056126,6-4 7-5,3,R64,98.0,4.0,2.0,70.0,39.0,26.0,19.0,11.0,3.0,5.0,0.0,1.0,67.0,42.0,27.0,11.0,11.0,2.0,6.0,45.0,1310.0,59.0,1112.0
2009-425,Barcelona,Clay,56,A,20090420,20,104593,,Q,Daniel Gimeno Traver,R,185.0,ESP,23.7015742642,104926,,Q,Fabio Fognini,R,178.0,ITA,21.9082819986,6-1 6-3,3,R64,65.0,3.0,0.0,50.0,33.0,21.0,10.0,8.0,1.0,3.0,2.0,3.0,47.0,33.0,12.0,5.0,8.0,3.0,9.0,83.0,922.0,84.0,915.0
2009-425,Barcelona,Clay,56,A,20090420,21,104338,,,Juan Monaco,R,185.0,ARG,25.0595482546,103498,11.0,,Marat Safin,R,193.0,RUS,29.2292950034,6-4 6-1,3,R64,66.0,2.0,1.0,52.0,41.0,33.0,6.0,9.0,2.0,2.0,1.0,0.0,45.0,20.0,12.0,15.0,8.0,2.0,5.0,58.0,1130.0,20.0,2105.0
2009-425,Barcelona,Clay,56,A,20090420,22,104607,15.0,,Tomas Berdych,R,196.0,CZE,23.5893223819,103506,,,Martin Vassallo Arguello,R,183.0,ARG,29.1909650924,5-2 RET,3,R64,40.0,1.0,1.0,24.0,18.0,13.0,4.0,4.0,1.0,1.0,0.0,1.0,22.0,15.0,10.0,2.0,3.0,1.0,2.0,28.0,1780.0,48.0,1265.0
2009-425,Barcelona,Clay,56,A,20090420,23,103169,,,Oscar Hernandez,R,180.0,ESP,31.0280629706,104724,,,Eduardo Schwank,R,183.0,ARG,22.9924709103,6-2 6-4,3,R64,78.0,5.0,0.0,49.0,34.0,22.0,11.0,9.0,0.0,2.0,1.0,3.0,54.0,33.0,17.0,8.0,9.0,6.0,11.0,68.0,1004.0,54.0,1185.0
2009-425,Barcelona,Clay,56,A,20090420,24,102839,,Q,Nicolas Lapentti,R,188.0,ECU,32.6844626968,103908,,,Paul Henri Mathieu,R,185.0,FRA,27.2689938398,6-4 2-6 6-2,3,R64,124.0,6.0,0.0,76.0,50.0,35.0,17.0,13.0,5.0,7.0,2.0,1.0,80.0,50.0,33.0,15.0,13.0,4.0,7.0,74.0,978.0,37.0,1525.0
2009-425,Barcelona,Clay,56,A,20090420,25,104745,1.0,,Rafael Nadal,L,185.0,ESP,22.8802190281,104523,,Q,Frederico Gil,R,178.0,POR,24.0739219713,6-2 6-2,3,R32,90.0,1.0,0.0,51.0,34.0,23.0,12.0,8.0,3.0,3.0,3.0,3.0,57.0,38.0,20.0,10.0,8.0,3.0,7.0,1.0,15390.0,75.0,976.0
2009-425,Barcelona,Clay,56,A,20090420,26,103294,,,Christophe Rochus,R,170.0,BEL,30.3463381246,104755,13.0,,Richard Gasquet,R,185.0,FRA,22.8391512663,6-1 6-7(2) 6-3,3,R32,137.0,6.0,1.0,113.0,73.0,53.0,18.0,15.0,7.0,9.0,14.0,3.0,85.0,46.0,31.0,18.0,13.0,2.0,7.0,61.0,1104.0,21.0,1985.0
2009-425,Barcelona,Clay,56,A,20090420,27,104597,10.0,,Nicolas Almagro,R,183.0,ESP,23.6632443532,103428,,,Juan Ignacio Chela,R,190.0,ARG,29.6399726215,3-6 7-6(4) 6-3,3,R32,144.0,11.0,0.0,96.0,56.0,39.0,19.0,16.0,5.0,11.0,2.0,4.0,107.0,66.0,38.0,22.0,14.0,7.0,12.0,22.0,1980.0,155.0,525.0
2009-425,Barcelona,Clay,56,A,20090420,28,103900,7.0,,David Nalbandian,R,180.0,ARG,27.2991101985,103857,,,Igor Kunitsyn,R,180.0,RUS,27.5537303217,7-5 6-4,3,R32,87.0,1.0,4.0,62.0,30.0,21.0,13.0,11.0,2.0,6.0,1.0,1.0,64.0,53.0,26.0,5.0,11.0,6.0,12.0,15.0,2625.0,38.0,1523.0
2009-425,Barcelona,Clay,56,A,20090420,29,103786,3.0,,Nikolay Davydenko,R,178.0,RUS,27.8822724162,103096,,,Arnaud Clement,R,173.0,FRA,31.3401779603,7-6(2) 6-2,3,R32,117.0,5.0,1.0,68.0,50.0,40.0,9.0,10.0,2.0,2.0,1.0,3.0,85.0,44.0,24.0,24.0,10.0,9.0,11.0,8.0,3675.0,57.0,1144.0
2009-425,Barcelona,Clay,56,A,20090420,30,103852,16.0,,Feliciano Lopez,L,188.0,ESP,27.5811088296,103490,,Q,Santiago Ventura,R,183.0,ESP,29.2895277207,2-6 6-4 6-3,3,R32,117.0,3.0,0.0,95.0,57.0,38.0,21.0,14.0,6.0,9.0,4.0,3.0,73.0,42.0,28.0,18.0,13.0,6.0,9.0,33.0,1590.0,117.0,708.0
2009-425,Barcelona,Clay,56,A,20090420,31,103285,9.0,,Radek Stepanek,R,185.0,CZE,30.3956194387,104386,,,Janko Tipsarevic,R,180.0,SRB,24.8268309377,7-6(2) 6-0,3,R32,94.0,4.0,1.0,53.0,30.0,24.0,15.0,9.0,2.0,3.0,5.0,1.0,64.0,26.0,17.0,15.0,9.0,4.0,8.0,19.0,2370.0,55.0,1150.0
2009-425,Barcelona,Clay,56,A,20090420,32,104527,8.0,,Stan Wawrinka,R,183.0,SUI,24.0629705681,104022,,,Mikhail Youzhny,R,183.0,RUS,26.8199863107,7-5 6-1,3,R32,88.0,6.0,1.0,71.0,45.0,31.0,16.0,10.0,9.0,10.0,2.0,1.0,57.0,30.0,21.0,9.0,9.0,3.0,7.0,12.0,2980.0,72.0,985.0
2009-425,Barcelona,Clay,56,A,20090420,33,103990,6.0,,Tommy Robredo,R,180.0,ESP,26.970568104,103292,,WC,Gaston Gaudio,R,175.0,ARG,30.3627652293,7-6(6) 6-1,3,R32,91.0,2.0,2.0,65.0,37.0,27.0,13.0,10.0,4.0,6.0,0.0,3.0,68.0,43.0,25.0,10.0,9.0,4.0,8.0,16.0,2570.0,966.0,18.0
2009-425,Barcelona,Clay,56,A,20090420,34,104214,12.0,,Igor Andreev,R,185.0,RUS,25.7686516085,103252,,WC,Alberto Martin,R,175.0,ESP,30.6666666667,6-2 6-2,3,R32,63.0,1.0,0.0,41.0,28.0,24.0,9.0,8.0,1.0,1.0,0.0,5.0,54.0,26.0,14.0,14.0,8.0,3.0,7.0,26.0,1795.0,102.0,831.0
2009-425,Barcelona,Clay,56,A,20090420,35,103808,,,Potito Starace,R,188.0,ITA,27.7672826831,104417,14.0,,Robin Soderling,R,193.0,SWE,24.681724846,7-6(5) 2-6 6-2,3,R32,123.0,5.0,0.0,99.0,73.0,52.0,11.0,14.0,8.0,11.0,5.0,4.0,90.0,44.0,31.0,26.0,14.0,4.0,7.0,101.0,838.0,24.0,1850.0
2009-425,Barcelona,Clay,56,A,20090420,36,103970,4.0,,David Ferrer,R,175.0,ESP,27.0499657769,105062,,Q,Mikhail Kukushkin,R,183.0,KAZ,21.3169062286,6-3 3-6 6-1,3,R32,120.0,2.0,0.0,82.0,56.0,37.0,15.0,13.0,6.0,8.0,1.0,1.0,76.0,42.0,23.0,21.0,12.0,3.0,7.0,13.0,2865.0,172.0,445.0
2009-425,Barcelona,Clay,56,A,20090420,37,103602,5.0,,Fernando Gonzalez,R,183.0,CHI,28.7255304586,104076,,,Jose Acasuso,R,190.0,ARG,26.4996577687,6-4 6-4,3,R32,72.0,3.0,2.0,56.0,39.0,32.0,10.0,10.0,4.0,4.0,1.0,0.0,59.0,39.0,25.0,11.0,10.0,3.0,5.0,14.0,2825.0,45.0,1310.0
2009-425,Barcelona,Clay,56,A,20090420,38,104338,,,Juan Monaco,R,185.0,ARG,25.0595482546,104593,,Q,Daniel Gimeno Traver,R,185.0,ESP,23.7015742642,7-5 6-4,3,R32,85.0,1.0,0.0,65.0,50.0,33.0,8.0,11.0,5.0,7.0,1.0,1.0,58.0,40.0,23.0,10.0,11.0,1.0,5.0,58.0,1130.0,83.0,922.0
2009-425,Barcelona,Clay,56,A,20090420,39,104607,15.0,,Tomas Berdych,R,196.0,CZE,23.5893223819,103169,,,Oscar Hernandez,R,180.0,ESP,31.0280629706,6-2 4-6 6-3,3,R32,122.0,8.0,1.0,89.0,48.0,35.0,20.0,14.0,5.0,8.0,0.0,4.0,75.0,54.0,35.0,8.0,13.0,1.0,6.0,28.0,1780.0,68.0,1004.0
2009-425,Barcelona,Clay,56,A,20090420,40,104269,2.0,,Fernando Verdasco,L,188.0,ESP,25.4291581109,102839,,Q,Nicolas Lapentti,R,188.0,ECU,32.6844626968,7-5 6-3,3,R32,99.0,1.0,3.0,69.0,53.0,35.0,8.0,11.0,4.0,6.0,3.0,2.0,61.0,35.0,21.0,12.0,10.0,1.0,5.0,7.0,3790.0,74.0,978.0
2009-425,Barcelona,Clay,56,A,20090420,41,104745,1.0,,Rafael Nadal,L,185.0,ESP,22.8802190281,103294,,,Christophe Rochus,R,170.0,BEL,30.3463381246,6-2 6-0,3,R16,56.0,3.0,1.0,40.0,31.0,21.0,8.0,7.0,0.0,0.0,0.0,3.0,42.0,22.0,12.0,6.0,7.0,2.0,7.0,1.0,15390.0,61.0,1104.0
2009-425,Barcelona,Clay,56,A,20090420,42,103900,7.0,,David Nalbandian,R,180.0,ARG,27.2991101985,104597,10.0,,Nicolas Almagro,R,183.0,ESP,23.6632443532,6-3 6-4,3,R16,64.0,3.0,1.0,57.0,32.0,25.0,13.0,10.0,3.0,5.0,8.0,2.0,47.0,29.0,18.0,8.0,9.0,0.0,4.0,15.0,2625.0,22.0,1980.0
2009-425,Barcelona,Clay,56,A,20090420,43,103786,3.0,,Nikolay Davydenko,R,178.0,RUS,27.8822724162,103852,16.0,,Feliciano Lopez,L,188.0,ESP,27.5811088296,7-6(8) 3-6 6-4,3,R16,162.0,4.0,1.0,109.0,76.0,56.0,20.0,16.0,7.0,9.0,6.0,5.0,112.0,61.0,45.0,29.0,15.0,8.0,9.0,8.0,3675.0,33.0,1590.0
2009-425,Barcelona,Clay,56,A,20090420,44,103285,9.0,,Radek Stepanek,R,185.0,CZE,30.3956194387,104527,8.0,,Stan Wawrinka,R,183.0,SUI,24.0629705681,6-4 1-6 7-5,3,R16,139.0,2.0,4.0,97.0,61.0,38.0,16.0,14.0,7.0,11.0,5.0,0.0,96.0,74.0,47.0,9.0,15.0,5.0,9.0,19.0,2370.0,12.0,2980.0
2009-425,Barcelona,Clay,56,A,20090420,45,103990,6.0,,Tommy Robredo,R,180.0,ESP,26.970568104,104214,12.0,,Igor Andreev,R,185.0,RUS,25.7686516085,4-6 6-2 6-3,3,R16,122.0,2.0,4.0,92.0,53.0,40.0,21.0,14.0,5.0,6.0,0.0,6.0,76.0,49.0,36.0,12.0,13.0,3.0,6.0,16.0,2570.0,26.0,1795.0
2009-425,Barcelona,Clay,56,A,20090420,46,103970,4.0,,David Ferrer,R,175.0,ESP,27.0499657769,103808,,,Potito Starace,R,188.0,ITA,27.7672826831,4-6 7-5 6-2,3,R16,132.0,4.0,2.0,98.0,62.0,40.0,23.0,15.0,6.0,9.0,3.0,0.0,88.0,66.0,42.0,9.0,15.0,7.0,12.0,13.0,2865.0,101.0,838.0
2009-425,Barcelona,Clay,56,A,20090420,47,103602,5.0,,Fernando Gonzalez,R,183.0,CHI,28.7255304586,104338,,,Juan Monaco,R,185.0,ARG,25.0595482546,7-6(6) 6-3,3,R16,87.0,8.0,1.0,71.0,44.0,33.0,16.0,11.0,1.0,2.0,0.0,2.0,59.0,44.0,31.0,5.0,10.0,1.0,3.0,14.0,2825.0,58.0,1130.0
2009-425,Barcelona,Clay,56,A,20090420,48,104269,2.0,,Fernando Verdasco,L,188.0,ESP,25.4291581109,104607,15.0,,Tomas Berdych,R,196.0,CZE,23.5893223819,7-5 5-7 6-4,3,R16,137.0,3.0,1.0,91.0,76.0,51.0,13.0,17.0,6.0,9.0,7.0,2.0,102.0,65.0,47.0,19.0,17.0,9.0,13.0,7.0,3790.0,28.0,1780.0
2009-425,Barcelona,Clay,56,A,20090420,49,104745,1.0,,Rafael Nadal,L,185.0,ESP,22.8802190281,103900,7.0,,David Nalbandian,R,180.0,ARG,27.2991101985,W/O,3,QF,,,,,,,,,,,,,,,,,,,,1.0,15390.0,15.0,2625.0
2009-425,Barcelona,Clay,56,A,20090420,50,103786,3.0,,Nikolay Davydenko,R,178.0,RUS,27.8822724162,103285,9.0,,Radek Stepanek,R,185.0,CZE,30.3956194387,6-7(4) 6-2 6-2,3,QF,138.0,5.0,2.0,93.0,63.0,47.0,15.0,14.0,4.0,5.0,7.0,5.0,98.0,60.0,42.0,14.0,14.0,11.0,16.0,8.0,3675.0,19.0,2370.0
2009-425,Barcelona,Clay,56,A,20090420,51,103970,4.0,,David Ferrer,R,175.0,ESP,27.0499657769,103990,6.0,,Tommy Robredo,R,180.0,ESP,26.970568104,6-3 6-4,3,QF,82.0,3.0,2.0,61.0,40.0,31.0,12.0,10.0,2.0,2.0,2.0,2.0,56.0,30.0,20.0,15.0,9.0,1.0,3.0,13.0,2865.0,16.0,2570.0
2009-425,Barcelona,Clay,56,A,20090420,52,103602,5.0,,Fernando Gonzalez,R,183.0,CHI,28.7255304586,104269,2.0,,Fernando Verdasco,L,188.0,ESP,25.4291581109,6-3 4-6 6-4,3,QF,137.0,7.0,1.0,106.0,67.0,51.0,15.0,15.0,4.0,7.0,0.0,1.0,88.0,65.0,41.0,13.0,14.0,6.0,10.0,14.0,2825.0,7.0,3790.0
2009-425,Barcelona,Clay,56,A,20090420,53,104745,1.0,,Rafael Nadal,L,185.0,ESP,22.8802190281,103786,3.0,,Nikolay Davydenko,R,178.0,RUS,27.8822724162,6-3 6-2,3,SF,106.0,1.0,2.0,67.0,45.0,33.0,10.0,8.0,6.0,6.0,3.0,1.0,61.0,51.0,28.0,5.0,9.0,5.0,9.0,1.0,15390.0,8.0,3675.0
2009-425,Barcelona,Clay,56,A,20090420,54,103970,4.0,,David Ferrer,R,175.0,ESP,27.0499657769,103602,5.0,,Fernando Gonzalez,R,183.0,CHI,28.7255304586,2-6 6-2 7-6(5),3,SF,133.0,1.0,2.0,94.0,67.0,45.0,15.0,14.0,5.0,8.0,3.0,1.0,94.0,66.0,44.0,15.0,14.0,2.0,5.0,13.0,2865.0,14.0,2825.0
2009-425,Barcelona,Clay,56,A,20090420,55,104745,1.0,,Rafael Nadal,L,185.0,ESP,22.8802190281,103970,4.0,,David Ferrer,R,175.0,ESP,27.0499657769,6-2 7-5,3,F,106.0,1.0,1.0,65.0,38.0,24.0,15.0,10.0,4.0,7.0,1.0,4.0,60.0,33.0,16.0,12.0,10.0,7.0,13.0,1.0,15390.0,13.0,2865.0
2009-429,Stockholm,Hard,32,A,20091019,1,104417,1.0,,Robin Soderling,R,193.0,SWE,25.1800136893,104117,,LL,Giovanni Lapentti,R,193.0,ECU,26.7323750856,6-3 6-0,3,R32,64.0,9.0,1.0,40.0,27.0,23.0,10.0,8.0,1.0,1.0,2.0,5.0,56.0,33.0,18.0,8.0,7.0,6.0,10.0,10.0,3235.0,224.0,218.0
2009-429,Stockholm,Hard,32,A,20091019,2,104312,,,Andreas Seppi,R,190.0,ITA,25.659137577,104003,,,Victor Crivoi,R,185.0,ROU,27.4031485284,6-4 6-1,3,R32,66.0,6.0,3.0,53.0,29.0,23.0,13.0,9.0,1.0,3.0,1.0,4.0,57.0,40.0,19.0,9.0,8.0,4.0,9.0,48.0,860.0,111.0,509.0
2009-429,Stockholm,Hard,32,A,20091019,3,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,26.3764544832,103252,,,Alberto Martin,R,175.0,ESP,31.1649555099,6-3 6-2,3,R32,76.0,2.0,3.0,59.0,38.0,26.0,9.0,8.0,6.0,7.0,1.0,2.0,52.0,26.0,12.0,13.0,9.0,3.0,8.0,49.0,859.0,121.0,471.0
2009-429,Stockholm,Hard,32,A,20091019,4,103752,,,Simon Greul,R,185.0,GER,28.5174537988,103794,6.0,,Benjamin Becker,R,178.0,GER,28.3422313484,2-6 6-3 7-5,3,R32,103.0,7.0,4.0,84.0,46.0,38.0,20.0,15.0,1.0,4.0,12.0,3.0,82.0,43.0,36.0,19.0,14.0,1.0,4.0,59.0,767.0,38.0,1068.0
2009-429,Stockholm,Hard,32,A,20091019,5,104571,,,Marcos Baghdatis,R,183.0,CYP,24.3394934976,103507,3.0,,Juan Carlos Ferrero,R,183.0,ESP,29.6837782341,6-4 6-2,3,R32,85.0,13.0,1.0,59.0,33.0,28.0,10.0,9.0,1.0,2.0,3.0,4.0,60.0,35.0,21.0,10.0,9.0,3.0,7.0,66.0,705.0,21.0,1665.0
2009-429,Stockholm,Hard,32,A,20091019,6,103470,,,Robert Kendrick,R,190.0,USA,29.9274469541,103169,,,Oscar Hernandez,R,180.0,ESP,31.5263518138,6-3 6-4,3,R32,79.0,8.0,0.0,57.0,34.0,24.0,14.0,10.0,5.0,7.0,3.0,4.0,61.0,33.0,22.0,10.0,9.0,5.0,9.0,86.0,591.0,73.0,663.0
2009-429,Stockholm,Hard,32,A,20091019,7,103582,,Q,Michael Berrer,L,193.0,GER,29.3004791239,105573,,Q,Henri Kontinen,R,191.0,FIN,19.3347022587,7-5 7-6(7),3,R32,129.0,4.0,5.0,86.0,61.0,46.0,12.0,12.0,3.0,4.0,8.0,2.0,96.0,60.0,40.0,16.0,12.0,10.0,12.0,140.0,404.0,549.0,54.0
2009-429,Stockholm,Hard,32,A,20091019,8,103096,,Q,Arnaud Clement,R,173.0,FRA,31.8384668036,104676,5.0,,Andreas Beck,L,190.0,GER,23.7015742642,6-4 6-2,3,R32,76.0,3.0,3.0,48.0,25.0,23.0,15.0,9.0,2.0,2.0,6.0,3.0,55.0,23.0,21.0,11.0,9.0,3.0,6.0,138.0,405.0,37.0,1096.0
2009-429,Stockholm,Hard,32,A,20091019,9,104919,,,Leonardo Mayer,R,188.0,ARG,22.431211499,103656,7.0,,Albert Montanes,R,175.0,ESP,28.8952772074,6-4 6-3,3,R32,73.0,3.0,4.0,51.0,30.0,25.0,9.0,9.0,1.0,3.0,0.0,4.0,66.0,44.0,25.0,8.0,10.0,4.0,9.0,71.0,678.0,40.0,1053.0
2009-429,Stockholm,Hard,32,A,20091019,10,105064,,,Thomaz Bellucci,L,188.0,BRA,21.8042436687,104233,,Q,Frederik Nielsen,R,190.0,DEN,26.1464750171,7-6(6) 6-3,3,R32,91.0,10.0,1.0,73.0,39.0,30.0,18.0,10.0,5.0,6.0,2.0,0.0,77.0,61.0,37.0,8.0,11.0,7.0,10.0,45.0,903.0,296.0,156.0
2009-429,Stockholm,Hard,32,A,20091019,11,104026,,WC,Joachim Johansson,R,198.0,SWE,27.3018480493,103429,,,Peter Luczak,R,183.0,AUS,30.135523614,7-5 6-2,3,R32,83.0,21.0,4.0,51.0,36.0,33.0,8.0,10.0,1.0,1.0,8.0,7.0,74.0,43.0,32.0,11.0,10.0,5.0,8.0,511.0,62.0,83.0,610.0
2009-429,Stockholm,Hard,32,A,20091019,12,104338,4.0,,Juan Monaco,R,185.0,ARG,25.5578370979,103401,,,Jan Hernych,R,190.0,CZE,30.2861054073,6-2 5-7 7-5,3,R32,129.0,3.0,10.0,103.0,58.0,36.0,24.0,16.0,7.0,11.0,4.0,4.0,107.0,72.0,43.0,16.0,16.0,6.0,12.0,29.0,1225.0,62.0,747.0
2009-429,Stockholm,Hard,32,A,20091019,13,103852,8.0,,Feliciano Lopez,L,188.0,ESP,28.0793976728,105208,,,Ernests Gulbis,R,190.0,LAT,21.1362080767,6-2 6-4,3,R32,54.0,8.0,3.0,46.0,34.0,27.0,7.0,9.0,2.0,3.0,4.0,2.0,54.0,37.0,18.0,10.0,9.0,0.0,4.0,34.0,1115.0,93.0,560.0
2009-429,Stockholm,Hard,32,A,20091019,14,103694,,,Olivier Rochus,R,168.0,BEL,28.7501711157,103714,,WC,Andreas Vinciguerra,L,180.0,SWE,28.6625598905,6-3 6-2,3,R32,68.0,2.0,0.0,49.0,35.0,29.0,7.0,9.0,0.0,0.0,5.0,1.0,45.0,29.0,19.0,9.0,8.0,3.0,6.0,87.0,589.0,256.0,188.0
2009-429,Stockholm,Hard,32,A,20091019,15,103813,,,Jarkko Nieminen,L,185.0,FIN,28.2409308693,105777,,WC,Grigor Dimitrov,R,188.0,BUL,18.4284736482,6-0 6-2,3,R32,50.0,1.0,1.0,35.0,27.0,23.0,6.0,7.0,0.0,0.0,1.0,3.0,39.0,16.0,10.0,7.0,7.0,0.0,5.0,120.0,475.0,310.0,143.0
2009-429,Stockholm,Hard,32,A,20091019,16,103163,2.0,,Tommy Haas,R,188.0,GER,31.5455167693,103722,,,Florent Serra,R,180.0,FRA,28.6379192334,6-3 6-4,3,R32,56.0,17.0,4.0,53.0,35.0,31.0,11.0,10.0,0.0,0.0,3.0,1.0,48.0,33.0,24.0,10.0,9.0,2.0,4.0,17.0,1825.0,68.0,696.0
2009-429,Stockholm,Hard,32,A,20091019,17,104417,1.0,,Robin Soderling,R,193.0,SWE,25.1800136893,104312,,,Andreas Seppi,R,190.0,ITA,25.659137577,6-1 6-3,3,R16,63.0,3.0,3.0,43.0,25.0,18.0,13.0,8.0,1.0,2.0,0.0,3.0,54.0,30.0,15.0,10.0,8.0,4.0,9.0,10.0,3235.0,48.0,860.0
2009-429,Stockholm,Hard,32,A,20091019,18,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,26.3764544832,103752,,,Simon Greul,R,185.0,GER,28.5174537988,6-3 7-5,3,R16,92.0,5.0,5.0,62.0,37.0,29.0,12.0,10.0,1.0,2.0,2.0,3.0,66.0,36.0,26.0,10.0,11.0,3.0,7.0,49.0,859.0,59.0,767.0
2009-429,Stockholm,Hard,32,A,20091019,19,104571,,,Marcos Baghdatis,R,183.0,CYP,24.3394934976,103470,,,Robert Kendrick,R,190.0,USA,29.9274469541,6-2 6-2,3,R16,53.0,7.0,0.0,40.0,20.0,17.0,13.0,8.0,0.0,1.0,3.0,0.0,42.0,29.0,16.0,2.0,8.0,0.0,5.0,66.0,705.0,86.0,591.0
2009-429,Stockholm,Hard,32,A,20091019,20,103096,,Q,Arnaud Clement,R,173.0,FRA,31.8384668036,103582,,Q,Michael Berrer,L,193.0,GER,29.3004791239,3-6 7-6(7) 6-1,3,R16,148.0,6.0,1.0,115.0,65.0,44.0,27.0,15.0,7.0,10.0,12.0,2.0,77.0,54.0,37.0,10.0,13.0,1.0,4.0,138.0,405.0,140.0,404.0
2009-429,Stockholm,Hard,32,A,20091019,21,105064,,,Thomaz Bellucci,L,188.0,BRA,21.8042436687,104919,,,Leonardo Mayer,R,188.0,ARG,22.431211499,7-5 3-6 6-3,3,R16,137.0,6.0,3.0,95.0,56.0,40.0,20.0,15.0,6.0,10.0,3.0,2.0,92.0,56.0,39.0,16.0,15.0,4.0,9.0,45.0,903.0,71.0,678.0
