tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2004-339,Adelaide,Hard,32,A,20040105,9,103758,5.0,,Taylor Dent,R,188.0,USA,22.6995208761,103632,,,Luis Horna,R,180.0,PER,23.3073237509,6-2 6-3,3,R32,65.0,8.0,6.0,51.0,22.0,17.0,20.0,9.0,2.0,2.0,2.0,2.0,54.0,40.0,27.0,3.0,8.0,2.0,5.0,33.0,1045.0,64.0,548.0
2004-339,Adelaide,Hard,32,A,20040105,10,103971,,,Karol Beck,R,180.0,SVK,21.7577002053,103408,,,Brian Vahaly,R,183.0,USA,24.4654346338,6-2 6-2,3,R32,63.0,4.0,1.0,46.0,25.0,19.0,14.0,8.0,0.0,0.0,0.0,3.0,50.0,27.0,13.0,10.0,8.0,1.0,5.0,66.0,537.0,75.0,470.0
2004-339,Adelaide,Hard,32,A,20040105,11,102563,,WC,Thomas Johansson,R,180.0,SWE,28.7857631759,103294,,,Christophe Rochus,R,170.0,BEL,25.0568104038,6-1 6-3,3,R32,53.0,5.0,0.0,40.0,21.0,19.0,14.0,8.0,0.0,0.0,3.0,3.0,45.0,23.0,15.0,8.0,8.0,3.0,7.0,,,84.0,436.0
2004-339,Adelaide,Hard,32,A,20040105,12,103096,3.0,,Arnaud Clement,R,173.0,FRA,26.0506502396,103812,,,Victor Hanescu,R,198.0,ROU,22.4585900068,6-3 6-2,3,R32,68.0,0.0,1.0,44.0,27.0,22.0,14.0,9.0,0.0,0.0,5.0,4.0,53.0,32.0,21.0,10.0,8.0,5.0,8.0,31.0,1065.0,70.0,515.0
2004-339,Adelaide,Hard,32,A,20040105,13,102839,8.0,,Nicolas Lapentti,R,188.0,ECU,27.394934976,103789,,,Irakli Labadze,L,188.0,GEO,22.5735797399,7-5 6-1,3,R32,61.0,5.0,3.0,53.0,28.0,24.0,17.0,10.0,1.0,1.0,1.0,3.0,49.0,38.0,25.0,6.0,9.0,2.0,5.0,57.0,628.0,72.0,503.0
2004-339,Adelaide,Hard,32,A,20040105,14,103566,,Q,Michael Llodra,L,190.0,FRA,23.6331279945,102694,,,Lars Burgsmuller,R,183.0,GER,28.0821355236,6-3 6-2,3,R32,60.0,7.0,3.0,54.0,34.0,23.0,15.0,9.0,5.0,6.0,1.0,4.0,51.0,24.0,18.0,8.0,8.0,3.0,7.0,173.0,214.0,76.0,470.0
2004-339,Adelaide,Hard,32,A,20040105,15,101885,,WC,Wayne Arthurs,L,190.0,AUS,32.8021902806,103333,,,Ivo Karlovic,R,208.0,CRO,24.8514715948,6-7(5) 7-6(4) 7-5,3,R32,141.0,14.0,8.0,114.0,65.0,56.0,30.0,18.0,3.0,3.0,24.0,7.0,129.0,88.0,75.0,13.0,18.0,4.0,5.0,117.0,350.0,73.0,489.0
2004-339,Adelaide,Hard,32,A,20040105,16,102434,2.0,,Vincent Spadea,R,183.0,USA,29.4647501711,103781,,,Jurgen Melzer,L,183.0,AUT,22.6228610541,7-6(4) 6-2,3,R32,84.0,3.0,1.0,68.0,47.0,33.0,12.0,10.0,4.0,6.0,5.0,5.0,72.0,36.0,24.0,15.0,10.0,5.0,9.0,29.0,1100.0,79.0,453.0
2004-339,Adelaide,Hard,32,A,20040105,17,104379,,WC,Todd Reid,R,180.0,AUS,19.5893223819,103171,,,Raemon Sluiter,R,185.0,NED,25.7303216975,6-3 6-2,3,R16,52.0,3.0,0.0,59.0,45.0,33.0,8.0,9.0,3.0,3.0,5.0,2.0,44.0,27.0,20.0,5.0,8.0,0.0,3.0,243.0,145.0,59.0,608.0
2004-339,Adelaide,Hard,32,A,20040105,18,103813,6.0,,Jarkko Nieminen,L,185.0,FIN,22.4531143053,102106,,,Davide Sanguinetti,R,188.0,ITA,31.3620807666,7-6(2) 6-4,3,R16,77.0,5.0,2.0,72.0,48.0,35.0,13.0,11.0,6.0,8.0,4.0,1.0,65.0,41.0,30.0,9.0,11.0,1.0,4.0,36.0,980.0,65.0,542.0
2004-339,Adelaide,Hard,32,A,20040105,19,102642,,,Cyril Saulnier,R,190.0,FRA,28.3887748118,102257,,,Greg Rusedski,L,193.0,GBR,30.3299110198,6-2 6-2,3,R16,54.0,6.0,1.0,43.0,28.0,23.0,11.0,8.0,2.0,2.0,3.0,7.0,53.0,37.0,21.0,5.0,8.0,8.0,12.0,86.0,423.0,119.0,347.0
2004-339,Adelaide,Hard,32,A,20040105,20,103103,,,Dominik Hrbaty,R,183.0,SVK,26.0013689254,103252,7.0,,Alberto Martin,R,175.0,ESP,25.3771389459,6-2 6-3,3,R16,57.0,5.0,1.0,45.0,32.0,24.0,8.0,9.0,0.0,1.0,1.0,2.0,49.0,28.0,15.0,10.0,8.0,1.0,5.0,61.0,584.0,54.0,667.0
2004-339,Adelaide,Hard,32,A,20040105,21,103758,5.0,,Taylor Dent,R,188.0,USA,22.6995208761,103971,,,Karol Beck,R,180.0,SVK,21.7577002053,7-6(6) 7-5,3,R16,98.0,5.0,6.0,78.0,41.0,30.0,22.0,12.0,1.0,2.0,3.0,5.0,78.0,44.0,30.0,21.0,12.0,2.0,4.0,33.0,1045.0,66.0,537.0
2004-339,Adelaide,Hard,32,A,20040105,22,102563,,WC,Thomas Johansson,R,180.0,SWE,28.7857631759,103096,3.0,,Arnaud Clement,R,173.0,FRA,26.0506502396,6-4 6-3,3,R16,105.0,5.0,3.0,78.0,41.0,27.0,17.0,9.0,7.0,9.0,3.0,6.0,70.0,41.0,23.0,11.0,10.0,6.0,11.0,,,31.0,1065.0
2004-339,Adelaide,Hard,32,A,20040105,23,103566,,Q,Michael Llodra,L,190.0,FRA,23.6331279945,102839,8.0,,Nicolas Lapentti,R,188.0,ECU,27.394934976,6-1 6-3,3,R16,53.0,3.0,0.0,40.0,29.0,26.0,7.0,8.0,1.0,1.0,3.0,0.0,56.0,34.0,23.0,7.0,8.0,3.0,7.0,173.0,214.0,57.0,628.0
2004-339,Adelaide,Hard,32,A,20040105,24,102434,2.0,,Vincent Spadea,R,183.0,USA,29.4647501711,101885,,WC,Wayne Arthurs,L,190.0,AUS,32.8021902806,6-4 6-7(8) 6-3,3,R16,136.0,2.0,4.0,88.0,56.0,46.0,22.0,16.0,1.0,2.0,12.0,6.0,116.0,68.0,48.0,26.0,15.0,7.0,10.0,29.0,1100.0,117.0,350.0
2004-339,Adelaide,Hard,32,A,20040105,25,103813,6.0,,Jarkko Nieminen,L,185.0,FIN,22.4531143053,104379,,WC,Todd Reid,R,180.0,AUS,19.5893223819,6-2 7-5,3,QF,81.0,3.0,1.0,52.0,35.0,28.0,10.0,10.0,0.0,1.0,2.0,1.0,84.0,61.0,32.0,12.0,10.0,8.0,12.0,36.0,980.0,243.0,145.0
2004-339,Adelaide,Hard,32,A,20040105,26,103103,,,Dominik Hrbaty,R,183.0,SVK,26.0013689254,102642,,,Cyril Saulnier,R,190.0,FRA,28.3887748118,6-4 7-6(1),3,QF,125.0,2.0,2.0,73.0,46.0,35.0,15.0,11.0,3.0,4.0,9.0,7.0,66.0,34.0,28.0,15.0,11.0,2.0,4.0,61.0,584.0,86.0,423.0
2004-339,Adelaide,Hard,32,A,20040105,27,103758,5.0,,Taylor Dent,R,188.0,USA,22.6995208761,102563,,WC,Thomas Johansson,R,180.0,SWE,28.7857631759,7-6(2) 6-2,3,QF,86.0,14.0,5.0,63.0,35.0,33.0,13.0,10.0,3.0,4.0,4.0,4.0,80.0,46.0,29.0,16.0,10.0,8.0,11.0,33.0,1045.0,,
2004-339,Adelaide,Hard,32,A,20040105,28,103566,,Q,Michael Llodra,L,190.0,FRA,23.6331279945,102434,2.0,,Vincent Spadea,R,183.0,USA,29.4647501711,6-4 6-2,3,QF,63.0,2.0,1.0,48.0,26.0,23.0,15.0,9.0,1.0,1.0,1.0,2.0,62.0,41.0,27.0,9.0,9.0,4.0,7.0,173.0,214.0,29.0,1100.0
2004-339,Adelaide,Hard,32,A,20040105,29,103103,,,Dominik Hrbaty,R,183.0,SVK,26.0013689254,103813,6.0,,Jarkko Nieminen,L,185.0,FIN,22.4531143053,6-4 6-2,3,SF,58.0,2.0,1.0,58.0,46.0,35.0,3.0,9.0,4.0,5.0,1.0,1.0,54.0,32.0,21.0,7.0,9.0,2.0,6.0,61.0,584.0,36.0,980.0
2004-339,Adelaide,Hard,32,A,20040105,30,103566,,Q,Michael Llodra,L,190.0,FRA,23.6331279945,103758,5.0,,Taylor Dent,R,188.0,USA,22.6995208761,6-3 7-5,3,SF,67.0,5.0,1.0,58.0,41.0,33.0,8.0,11.0,2.0,4.0,6.0,5.0,63.0,29.0,20.0,14.0,10.0,3.0,7.0,173.0,214.0,33.0,1045.0
2004-339,Adelaide,Hard,32,A,20040105,31,103103,,,Dominik Hrbaty,R,183.0,SVK,26.0013689254,103566,,Q,Michael Llodra,L,190.0,FRA,23.6331279945,6-4 6-0,3,F,57.0,3.0,2.0,52.0,35.0,24.0,11.0,8.0,8.0,9.0,2.0,2.0,59.0,38.0,19.0,8.0,8.0,9.0,14.0,61.0,584.0,173.0,214.0
2004-341,Metz,Hard,32,A,20041011,1,103344,1.0,,Ivan Ljubicic,R,193.0,CRO,25.5660506502,103812,,,Victor Hanescu,R,198.0,ROU,23.2251882272,6-4 6-4,3,R32,63.0,13.0,2.0,51.0,37.0,32.0,9.0,10.0,0.0,0.0,5.0,1.0,53.0,38.0,26.0,10.0,10.0,2.0,4.0,29.0,1050.0,79.0,505.0
2004-341,Metz,Hard,32,A,20041011,2,103171,,,Raemon Sluiter,R,185.0,NED,26.4969199179,103201,,,Adrian Garcia,R,175.0,CHI,26.3819301848,6-4 2-0 RET,3,R32,58.0,8.0,1.0,30.0,20.0,19.0,5.0,6.0,0.0,0.0,1.0,4.0,57.0,30.0,21.0,10.0,6.0,7.0,9.0,89.0,457.0,113.0,380.0
2004-341,Metz,Hard,32,A,20041011,3,103908,,,Paul Henri Mathieu,R,185.0,FRA,22.7460643395,104019,,,Kristof Vliegen,R,193.0,BEL,22.3052703628,6-4 6-3,3,R32,78.0,2.0,0.0,55.0,27.0,19.0,19.0,10.0,0.0,1.0,3.0,0.0,59.0,37.0,22.0,11.0,9.0,1.0,4.0,149.0,286.0,110.0,384.0
2004-341,Metz,Hard,32,A,20041011,4,103722,,Q,Florent Serra,R,180.0,FRA,23.6167008898,104338,5.0,,Juan Monaco,R,185.0,ARG,20.5366187543,6-4 4-6 6-0,3,R32,102.0,1.0,10.0,78.0,56.0,38.0,6.0,13.0,5.0,10.0,3.0,1.0,76.0,46.0,20.0,12.0,13.0,4.0,12.0,208.0,192.0,72.0,543.0
2004-341,Metz,Hard,32,A,20041011,5,103592,,Q,Jerome Haehnel,R,185.0,FRA,24.2436687201,104076,3.0,,Jose Acasuso,R,190.0,ARG,21.9767282683,6-3 7-6(2),3,R32,82.0,4.0,0.0,72.0,37.0,32.0,20.0,11.0,6.0,6.0,9.0,6.0,73.0,34.0,29.0,17.0,10.0,3.0,4.0,185.0,214.0,67.0,581.0
2004-341,Metz,Hard,32,A,20041011,6,102967,,Q,Marc Gicquel,R,188.0,FRA,27.5345653662,104468,,Q,Gilles Simon,R,183.0,FRA,19.7891854894,6-2 2-6 7-6(5),3,R32,119.0,1.0,0.0,79.0,49.0,31.0,18.0,14.0,0.0,4.0,5.0,1.0,89.0,62.0,40.0,15.0,14.0,4.0,8.0,166.0,247.0,184.0,215.0
2004-341,Metz,Hard,32,A,20041011,7,103133,,,Olivier Mutis,R,175.0,FRA,26.688569473,103917,,WC,Nicolas Mahut,R,190.0,FRA,22.7214236824,6-2 2-6 7-6(1),3,R32,119.0,6.0,1.0,90.0,47.0,37.0,22.0,14.0,8.0,11.0,11.0,3.0,95.0,58.0,43.0,13.0,14.0,0.0,3.0,105.0,397.0,115.0,377.0
2004-341,Metz,Hard,32,A,20041011,8,103096,,,Arnaud Clement,R,173.0,FRA,26.81724846,104180,8.0,,Gilles Muller,L,193.0,LUX,21.4264202601,6-4 7-6(3),3,R32,98.0,6.0,1.0,67.0,37.0,31.0,15.0,11.0,0.0,1.0,12.0,1.0,65.0,43.0,31.0,12.0,11.0,2.0,4.0,117.0,373.0,69.0,566.0
2004-341,Metz,Hard,32,A,20041011,9,103898,6.0,,Julien Benneteau,R,185.0,FRA,22.8090349076,102998,,,Jan Michael Gambill,R,190.0,USA,27.356605065,6-3 6-1,3,R32,69.0,2.0,1.0,60.0,37.0,28.0,13.0,8.0,8.0,8.0,3.0,2.0,53.0,36.0,22.0,4.0,8.0,5.0,9.0,71.0,543.0,76.0,525.0
2004-341,Metz,Hard,32,A,20041011,10,103319,,,Jeff Morrison,R,185.0,USA,25.6837782341,103294,,,Christophe Rochus,R,170.0,BEL,25.8234086242,6-4 6-3,3,R32,59.0,13.0,2.0,55.0,32.0,28.0,14.0,10.0,3.0,3.0,1.0,3.0,55.0,38.0,27.0,7.0,9.0,2.0,4.0,101.0,412.0,120.0,365.0
2004-341,Metz,Hard,32,A,20041011,11,102571,,,Gregory Carraz,R,190.0,FRA,29.5085557837,101885,,,Wayne Arthurs,L,190.0,AUS,33.568788501,7-6(6) 6-7(5) 7-6(6),3,R32,149.0,22.0,10.0,126.0,71.0,62.0,35.0,18.0,5.0,5.0,30.0,4.0,115.0,72.0,59.0,29.0,18.0,1.0,1.0,84.0,477.0,93.0,433.0
2004-341,Metz,Hard,32,A,20041011,12,102374,,,Alex Corretja,R,180.0,ESP,30.5023956194,103694,4.0,,Olivier Rochus,R,168.0,BEL,23.7289527721,6-3 2-6 7-5,3,R32,138.0,8.0,2.0,92.0,47.0,33.0,24.0,15.0,8.0,12.0,4.0,3.0,91.0,57.0,37.0,15.0,14.0,5.0,9.0,86.0,466.0,68.0,570.0
2004-341,Metz,Hard,32,A,20041011,13,104755,,WC,Richard Gasquet,R,185.0,FRA,18.3162217659,102615,7.0,,Dennis Van Scheppingen,R,185.0,NED,29.2703627652,6-3 7-6(5),3,R32,70.0,15.0,2.0,57.0,31.0,26.0,18.0,10.0,2.0,3.0,1.0,4.0,71.0,41.0,31.0,13.0,11.0,5.0,8.0,151.0,283.0,78.0,511.0
2004-341,Metz,Hard,32,A,20041011,14,102179,,,Antony Dupuis,R,185.0,FRA,31.627652293,103693,,,Thierry Ascione,R,188.0,FRA,23.7316906229,4-6 6-4 7-6(3),3,R32,138.0,7.0,3.0,109.0,62.0,43.0,24.0,16.0,3.0,7.0,7.0,1.0,109.0,66.0,44.0,23.0,16.0,3.0,7.0,94.0,426.0,123.0,355.0
2004-341,Metz,Hard,32,A,20041011,15,103535,,,Olivier Patience,R,180.0,FRA,24.5475701574,104259,,,Philipp Kohlschreiber,R,178.0,GER,20.9883641342,7-6(5) 0-6 6-4,3,R32,100.0,9.0,1.0,88.0,67.0,43.0,5.0,14.0,2.0,8.0,14.0,3.0,93.0,55.0,39.0,16.0,14.0,2.0,6.0,116.0,374.0,92.0,439.0
2004-341,Metz,Hard,32,A,20041011,16,104792,,WC,Gael Monfils,R,193.0,FRA,18.1108829569,103598,2.0,,Xavier Malisse,R,185.0,BEL,24.2299794661,3-6 7-6(4) RET,3,R32,106.0,7.0,7.0,79.0,40.0,27.0,16.0,11.0,3.0,7.0,2.0,3.0,62.0,34.0,24.0,14.0,10.0,2.0,4.0,368.0,75.0,49.0,760.0
2004-341,Metz,Hard,32,A,20041011,17,103344,1.0,,Ivan Ljubicic,R,193.0,CRO,25.5660506502,103171,,,Raemon Sluiter,R,185.0,NED,26.4969199179,4-6 6-3 7-6(4),3,R16,129.0,20.0,4.0,103.0,69.0,58.0,16.0,16.0,5.0,6.0,13.0,2.0,93.0,55.0,45.0,23.0,15.0,3.0,4.0,29.0,1050.0,89.0,457.0
2004-341,Metz,Hard,32,A,20041011,18,103908,,,Paul Henri Mathieu,R,185.0,FRA,22.7460643395,103722,,Q,Florent Serra,R,180.0,FRA,23.6167008898,7-6(5) 6-1,3,R16,89.0,7.0,2.0,71.0,45.0,35.0,14.0,9.0,5.0,5.0,6.0,4.0,64.0,43.0,32.0,7.0,10.0,1.0,4.0,149.0,286.0,208.0,192.0
2004-341,Metz,Hard,32,A,20041011,19,103592,,Q,Jerome Haehnel,R,185.0,FRA,24.2436687201,102967,,Q,Marc Gicquel,R,188.0,FRA,27.5345653662,6-4 6-2,3,R16,66.0,5.0,1.0,60.0,28.0,22.0,18.0,9.0,3.0,3.0,4.0,3.0,55.0,33.0,21.0,11.0,9.0,1.0,4.0,185.0,214.0,166.0,247.0
2004-341,Metz,Hard,32,A,20041011,20,103096,,,Arnaud Clement,R,173.0,FRA,26.81724846,103133,,,Olivier Mutis,R,175.0,FRA,26.688569473,7-6(4) 6-1,3,R16,90.0,5.0,0.0,52.0,32.0,23.0,13.0,9.0,0.0,1.0,5.0,0.0,68.0,35.0,26.0,9.0,10.0,5.0,9.0,117.0,373.0,105.0,397.0
2004-341,Metz,Hard,32,A,20041011,21,103319,,,Jeff Morrison,R,185.0,USA,25.6837782341,103898,6.0,,Julien Benneteau,R,185.0,FRA,22.8090349076,6-4 4-6 6-1,3,R16,96.0,13.0,5.0,88.0,55.0,44.0,17.0,14.0,3.0,4.0,4.0,3.0,72.0,48.0,36.0,10.0,13.0,2.0,5.0,101.0,412.0,71.0,543.0
2004-341,Metz,Hard,32,A,20041011,22,102374,,,Alex Corretja,R,180.0,ESP,30.5023956194,102571,,,Gregory Carraz,R,190.0,FRA,29.5085557837,4-6 7-6(5) 6-4,3,R16,158.0,5.0,3.0,109.0,77.0,59.0,13.0,16.0,10.0,13.0,10.0,8.0,108.0,58.0,46.0,23.0,16.0,5.0,8.0,86.0,466.0,84.0,477.0
2004-341,Metz,Hard,32,A,20041011,23,104755,,WC,Richard Gasquet,R,185.0,FRA,18.3162217659,102179,,,Antony Dupuis,R,185.0,FRA,31.627652293,6-3 4-6 7-5,3,R16,122.0,21.0,5.0,105.0,64.0,47.0,21.0,16.0,8.0,10.0,6.0,1.0,83.0,59.0,48.0,8.0,15.0,0.0,3.0,151.0,283.0,94.0,426.0
2004-341,Metz,Hard,32,A,20041011,24,104792,,WC,Gael Monfils,R,193.0,FRA,18.1108829569,103535,,,Olivier Patience,R,180.0,FRA,24.5475701574,6-4 6-4,3,R16,85.0,13.0,3.0,77.0,40.0,32.0,17.0,10.0,3.0,4.0,1.0,0.0,59.0,41.0,26.0,9.0,10.0,1.0,4.0,368.0,75.0,116.0,374.0
2004-341,Metz,Hard,32,A,20041011,25,103908,,,Paul Henri Mathieu,R,185.0,FRA,22.7460643395,103344,1.0,,Ivan Ljubicic,R,193.0,CRO,25.5660506502,7-6(4) 6-4,3,QF,97.0,2.0,1.0,63.0,32.0,23.0,23.0,11.0,1.0,2.0,10.0,3.0,65.0,45.0,35.0,8.0,11.0,1.0,3.0,149.0,286.0,29.0,1050.0
2004-341,Metz,Hard,32,A,20041011,26,103592,,Q,Jerome Haehnel,R,185.0,FRA,24.2436687201,103096,,,Arnaud Clement,R,173.0,FRA,26.81724846,5-7 6-2 7-5,3,QF,131.0,8.0,4.0,95.0,60.0,45.0,17.0,16.0,3.0,5.0,14.0,3.0,94.0,48.0,40.0,19.0,16.0,6.0,10.0,185.0,214.0,117.0,373.0
2004-341,Metz,Hard,32,A,20041011,27,103319,,,Jeff Morrison,R,185.0,USA,25.6837782341,102374,,,Alex Corretja,R,180.0,ESP,30.5023956194,7-5 6-4,3,QF,92.0,10.0,3.0,61.0,41.0,35.0,13.0,11.0,4.0,4.0,2.0,1.0,74.0,42.0,27.0,17.0,11.0,4.0,6.0,101.0,412.0,86.0,466.0
2004-341,Metz,Hard,32,A,20041011,28,104755,,WC,Richard Gasquet,R,185.0,FRA,18.3162217659,104792,,WC,Gael Monfils,R,193.0,FRA,18.1108829569,7-5 6-1,3,QF,93.0,3.0,6.0,74.0,46.0,36.0,12.0,10.0,6.0,7.0,3.0,3.0,70.0,34.0,22.0,17.0,9.0,8.0,12.0,151.0,283.0,368.0,75.0
2004-341,Metz,Hard,32,A,20041011,29,103592,,Q,Jerome Haehnel,R,185.0,FRA,24.2436687201,103908,,,Paul Henri Mathieu,R,185.0,FRA,22.7460643395,6-7(5) 7-6(4) 7-6(1),3,SF,190.0,6.0,3.0,117.0,73.0,58.0,28.0,18.0,2.0,3.0,19.0,3.0,137.0,71.0,59.0,31.0,18.0,8.0,9.0,185.0,214.0,149.0,286.0
2004-341,Metz,Hard,32,A,20041011,30,104755,,WC,Richard Gasquet,R,185.0,FRA,18.3162217659,103319,,,Jeff Morrison,R,185.0,USA,25.6837782341,6-1 6-4,3,SF,57.0,1.0,0.0,43.0,28.0,24.0,12.0,9.0,0.0,0.0,4.0,3.0,59.0,33.0,18.0,14.0,8.0,8.0,11.0,151.0,283.0,101.0,412.0
2004-341,Metz,Hard,32,A,20041011,31,103592,,Q,Jerome Haehnel,R,185.0,FRA,24.2436687201,104755,,WC,Richard Gasquet,R,185.0,FRA,18.3162217659,7-6(9) 6-4,3,F,95.0,5.0,1.0,82.0,50.0,37.0,20.0,11.0,9.0,10.0,7.0,1.0,70.0,45.0,35.0,14.0,11.0,3.0,5.0,185.0,214.0,151.0,283.0
2004-352,Paris Masters,Carpet,48,M,20041101,1,102227,,,Sargis Sargsian,R,180.0,ARM,31.4140999316,102563,,,Thomas Johansson,R,180.0,SWE,29.6098562628,7-5 6-2,3,R64,77.0,5.0,1.0,59.0,39.0,30.0,11.0,10.0,4.0,5.0,5.0,2.0,71.0,36.0,24.0,16.0,10.0,5.0,9.0,78.0,505.0,31.0,1016.0
2004-352,Paris Masters,Carpet,48,M,20041101,2,103018,,Q,Max Mirnyi,R,196.0,BLR,27.3237508556,102271,,,Hicham Arazi,L,175.0,MAR,31.0362765229,6-3 6-0,3,R64,56.0,5.0,2.0,44.0,30.0,25.0,8.0,8.0,1.0,1.0,1.0,2.0,50.0,29.0,16.0,8.0,7.0,4.0,8.0,71.0,575.0,58.0,630.0
2004-352,Paris Masters,Carpet,48,M,20041101,3,102642,,WC,Cyril Saulnier,R,190.0,FRA,29.2128678987,103632,,,Luis Horna,R,180.0,PER,24.1314168378,7-6(6) 7-6(0),3,R64,116.0,16.0,3.0,84.0,53.0,44.0,19.0,12.0,0.0,0.0,13.0,3.0,93.0,55.0,44.0,19.0,12.0,5.0,5.0,55.0,694.0,36.0,945.0
2004-352,Paris Masters,Carpet,48,M,20041101,4,104417,,,Robin Soderling,R,193.0,SWE,20.2162902122,103758,,,Taylor Dent,R,188.0,USA,23.523613963,6-2 6-4,3,R64,59.0,4.0,3.0,47.0,30.0,23.0,10.0,9.0,0.0,1.0,2.0,2.0,52.0,34.0,19.0,9.0,9.0,5.0,9.0,42.0,860.0,32.0,965.0
2004-352,Paris Masters,Carpet,48,M,20041101,5,103387,,,Paradorn Srichaphan,R,185.0,THA,25.3853524983,103151,,,Mariano Zabaleta,R,183.0,ARG,26.674880219,7-6(3) 6-4,3,R64,81.0,7.0,5.0,67.0,32.0,26.0,25.0,11.0,0.0,0.0,3.0,1.0,66.0,41.0,30.0,16.0,11.0,2.0,3.0,26.0,1155.0,50.0,755.0
2004-352,Paris Masters,Carpet,48,M,20041101,6,104022,,,Mikhail Youzhny,R,183.0,RUS,22.3545516769,102035,,,Jonas Bjorkman,R,183.0,SWE,32.6105407255,6-2 7-6(2),3,R64,85.0,5.0,3.0,66.0,44.0,36.0,12.0,10.0,3.0,4.0,0.0,5.0,70.0,26.0,20.0,20.0,10.0,4.0,7.0,20.0,1255.0,66.0,585.0
2004-352,Paris Masters,Carpet,48,M,20041101,7,103786,,,Nikolay Davydenko,R,178.0,RUS,23.4168377823,104269,,,Fernando Verdasco,L,188.0,ESP,20.9637234771,6-2 6-3,3,R64,55.0,2.0,0.0,39.0,22.0,21.0,11.0,8.0,0.0,0.0,5.0,3.0,59.0,30.0,19.0,12.0,9.0,1.0,5.0,29.0,1075.0,35.0,953.0
2004-352,Paris Masters,Carpet,48,M,20041101,8,103285,,Q,Radek Stepanek,R,185.0,CZE,25.9301848049,103566,,,Michael Llodra,L,190.0,FRA,24.4572210815,7-6(2) 6-1,3,R64,79.0,5.0,1.0,68.0,46.0,35.0,10.0,10.0,1.0,2.0,3.0,1.0,58.0,35.0,20.0,13.0,9.0,1.0,4.0,63.0,610.0,41.0,885.0
2004-352,Paris Masters,Carpet,48,M,20041101,9,103852,,,Feliciano Lopez,L,188.0,ESP,23.1156741958,102783,,,Rainer Schuettler,R,180.0,GER,28.5201916496,7-6(3) 6-4,3,R64,75.0,10.0,1.0,77.0,51.0,40.0,14.0,11.0,2.0,2.0,4.0,1.0,68.0,36.0,28.0,20.0,11.0,3.0,4.0,28.0,1080.0,27.0,1140.0
2004-352,Paris Masters,Carpet,48,M,20041101,10,103888,,,Mardy Fish,R,188.0,USA,22.8966461328,103970,,,David Ferrer,R,175.0,ESP,22.5845311431,6-3 3-6 6-2,3,R64,102.0,5.0,5.0,81.0,40.0,32.0,24.0,13.0,6.0,7.0,4.0,8.0,80.0,38.0,30.0,19.0,13.0,6.0,9.0,37.0,925.0,45.0,810.0
2004-352,Paris Masters,Carpet,48,M,20041101,11,104542,,Q,Jo-Wilfried Tsonga,R,188.0,FRA,19.5427789185,104339,,,Mario Ancic,R,196.0,CRO,20.59137577,4-6 7-6(5) 6-3,3,R64,122.0,11.0,3.0,103.0,70.0,55.0,16.0,15.0,5.0,6.0,7.0,3.0,89.0,57.0,46.0,19.0,16.0,0.0,2.0,179.0,221.0,30.0,1065.0
2004-352,Paris Masters,Carpet,48,M,20041101,12,103598,,LL,Xavier Malisse,R,185.0,BEL,24.2874743326,103908,,WC,Paul Henri Mathieu,R,185.0,FRA,22.803559206,7-5 6-4,3,R64,87.0,9.0,1.0,56.0,37.0,32.0,11.0,11.0,2.0,3.0,0.0,1.0,67.0,23.0,17.0,23.0,11.0,3.0,6.0,49.0,760.0,120.0,356.0
2004-352,Paris Masters,Carpet,48,M,20041101,13,103344,,,Ivan Ljubicic,R,193.0,CRO,25.6235455168,103096,,WC,Arnaud Clement,R,173.0,FRA,26.8747433265,6-3 7-6(4),3,R64,105.0,13.0,2.0,69.0,35.0,31.0,18.0,11.0,3.0,4.0,3.0,3.0,71.0,37.0,28.0,15.0,10.0,3.0,5.0,23.0,1240.0,98.0,433.0
2004-352,Paris Masters,Carpet,48,M,20041101,14,103781,,,Jurgen Melzer,L,183.0,AUT,23.446954141,103428,,,Juan Ignacio Chela,R,190.0,ARG,25.1745379877,6-1 6-4,3,R64,54.0,1.0,1.0,51.0,22.0,20.0,17.0,9.0,1.0,1.0,4.0,1.0,41.0,34.0,23.0,2.0,8.0,1.0,4.0,43.0,850.0,25.0,1155.0
2004-352,Paris Masters,Carpet,48,M,20041101,15,103294,,Q,Christophe Rochus,R,170.0,BEL,25.8809034908,103835,,,Filippo Volandri,R,183.0,ITA,23.1567419576,2-6 6-4 4-1 RET,3,R64,97.0,3.0,4.0,104.0,63.0,40.0,16.0,12.0,14.0,18.0,0.0,4.0,63.0,35.0,21.0,16.0,11.0,3.0,7.0,124.0,347.0,40.0,890.0
